,Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
717,IDCJAC0009,70351,2009,12,18,4.4,1.0,Y
718,IDCJAC0009,70351,2009,12,19,0.0,,Y
719,IDCJAC0009,70351,2009,12,20,0.0,,Y
720,IDCJAC0009,70351,2009,12,21,0.0,,Y
721,IDCJAC0009,70351,2009,12,22,0.0,,Y
722,IDCJAC0009,70351,2009,12,23,0.0,,Y
723,IDCJAC0009,70351,2009,12,24,0.0,,Y
724,IDCJAC0009,70351,2009,12,25,12.2,1.0,Y
725,IDCJAC0009,70351,2009,12,26,28.0,1.0,Y
726,IDCJAC0009,70351,2009,12,27,4.8,1.0,Y
727,IDCJAC0009,70351,2009,12,28,9.4,1.0,Y
728,IDCJAC0009,70351,2009,12,29,0.0,,Y
729,IDCJAC0009,70351,2009,12,30,0.0,,Y
730,IDCJAC0009,70351,2009,12,31,0.0,,Y
731,IDCJAC0009,70351,2010,1,1,0.2,1.0,Y
732,IDCJAC0009,70351,2010,1,2,0.0,,Y
733,IDCJAC0009,70351,2010,1,3,0.0,,Y
734,IDCJAC0009,70351,2010,1,4,0.0,,Y
735,IDCJAC0009,70351,2010,1,5,0.0,,Y
736,IDCJAC0009,70351,2010,1,6,0.0,,Y
737,IDCJAC0009,70351,2010,1,7,0.0,,Y
738,IDCJAC0009,70351,2010,1,8,0.0,,Y
739,IDCJAC0009,70351,2010,1,9,0.0,,Y
740,IDCJAC0009,70351,2010,1,10,0.0,,Y
741,IDCJAC0009,70351,2010,1,11,0.0,,Y
742,IDCJAC0009,70351,2010,1,12,0.0,,Y
743,IDCJAC0009,70351,2010,1,13,0.0,,Y
744,IDCJAC0009,70351,2010,1,14,0.0,,Y
745,IDCJAC0009,70351,2010,1,15,0.0,,Y
746,IDCJAC0009,70351,2010,1,16,0.0,,Y
747,IDCJAC0009,70351,2010,1,17,1.8,1.0,Y
748,IDCJAC0009,70351,2010,1,18,0.0,,Y
749,IDCJAC0009,70351,2010,1,19,0.0,,Y
750,IDCJAC0009,70351,2010,1,20,0.0,,Y
751,IDCJAC0009,70351,2010,1,21,0.0,,Y
752,IDCJAC0009,70351,2010,1,22,0.0,,Y
753,IDCJAC0009,70351,2010,1,23,0.0,,Y
754,IDCJAC0009,70351,2010,1,24,0.0,,Y
755,IDCJAC0009,70351,2010,1,25,0.0,,Y
756,IDCJAC0009,70351,2010,1,26,0.0,,Y
757,IDCJAC0009,70351,2010,1,27,0.0,,Y
758,IDCJAC0009,70351,2010,1,28,4.8,1.0,Y
759,IDCJAC0009,70351,2010,1,29,0.0,,Y
760,IDCJAC0009,70351,2010,1,30,0.0,,Y
761,IDCJAC0009,70351,2010,1,31,0.0,,Y
762,IDCJAC0009,70351,2010,2,1,0.0,,Y
763,IDCJAC0009,70351,2010,2,2,0.0,,Y
764,IDCJAC0009,70351,2010,2,3,0.0,,Y
765,IDCJAC0009,70351,2010,2,4,0.0,,Y
766,IDCJAC0009,70351,2010,2,5,3.4,1.0,Y
767,IDCJAC0009,70351,2010,2,6,17.6,1.0,Y
768,IDCJAC0009,70351,2010,2,7,0.0,,Y
769,IDCJAC0009,70351,2010,2,8,0.0,,Y
770,IDCJAC0009,70351,2010,2,9,0.0,,Y
771,IDCJAC0009,70351,2010,2,10,0.0,,Y
772,IDCJAC0009,70351,2010,2,11,0.2,1.0,Y
773,IDCJAC0009,70351,2010,2,12,0.8,1.0,Y
774,IDCJAC0009,70351,2010,2,13,12.8,1.0,Y
775,IDCJAC0009,70351,2010,2,14,56.2,1.0,Y
776,IDCJAC0009,70351,2010,2,15,35.0,1.0,Y
777,IDCJAC0009,70351,2010,2,16,7.2,1.0,Y
778,IDCJAC0009,70351,2010,2,17,0.0,,Y
779,IDCJAC0009,70351,2010,2,18,0.0,,Y
780,IDCJAC0009,70351,2010,2,19,0.0,,Y
781,IDCJAC0009,70351,2010,2,20,0.0,,Y
782,IDCJAC0009,70351,2010,2,21,0.0,,Y
783,IDCJAC0009,70351,2010,2,22,0.0,,Y
784,IDCJAC0009,70351,2010,2,23,0.0,,Y
785,IDCJAC0009,70351,2010,2,24,0.0,,Y
786,IDCJAC0009,70351,2010,2,25,0.0,,Y
787,IDCJAC0009,70351,2010,2,26,0.0,,Y
788,IDCJAC0009,70351,2010,2,27,0.0,,Y
789,IDCJAC0009,70351,2010,2,28,0.0,,Y
790,IDCJAC0009,70351,2010,3,1,9.6,1.0,Y
791,IDCJAC0009,70351,2010,3,2,0.0,,Y
792,IDCJAC0009,70351,2010,3,3,0.0,,Y
793,IDCJAC0009,70351,2010,3,4,0.0,,Y
794,IDCJAC0009,70351,2010,3,5,0.0,,Y
795,IDCJAC0009,70351,2010,3,6,13.2,1.0,Y
796,IDCJAC0009,70351,2010,3,7,0.0,,Y
797,IDCJAC0009,70351,2010,3,8,21.8,1.0,Y
798,IDCJAC0009,70351,2010,3,9,3.6,1.0,Y
799,IDCJAC0009,70351,2010,3,10,0.0,,Y
800,IDCJAC0009,70351,2010,3,11,0.0,,Y
801,IDCJAC0009,70351,2010,3,12,0.0,,Y
802,IDCJAC0009,70351,2010,3,13,0.0,,Y
803,IDCJAC0009,70351,2010,3,14,0.0,,Y
804,IDCJAC0009,70351,2010,3,15,0.0,,Y
805,IDCJAC0009,70351,2010,3,16,0.0,,Y
806,IDCJAC0009,70351,2010,3,17,0.0,,Y
807,IDCJAC0009,70351,2010,3,18,0.0,,Y
808,IDCJAC0009,70351,2010,3,19,0.0,,Y
809,IDCJAC0009,70351,2010,3,20,0.0,,Y
810,IDCJAC0009,70351,2010,3,21,0.0,,Y
811,IDCJAC0009,70351,2010,3,22,0.0,,Y
812,IDCJAC0009,70351,2010,3,23,0.0,,Y
813,IDCJAC0009,70351,2010,3,24,0.0,,Y
814,IDCJAC0009,70351,2010,3,25,0.0,,Y
815,IDCJAC0009,70351,2010,3,26,0.0,,Y
816,IDCJAC0009,70351,2010,3,27,0.0,,Y
817,IDCJAC0009,70351,2010,3,28,0.0,,Y
818,IDCJAC0009,70351,2010,3,29,1.4,1.0,Y
819,IDCJAC0009,70351,2010,3,30,3.4,1.0,Y
820,IDCJAC0009,70351,2010,3,31,35.0,1.0,Y
821,IDCJAC0009,70351,2010,4,1,0.0,,Y
822,IDCJAC0009,70351,2010,4,2,0.0,,Y
823,IDCJAC0009,70351,2010,4,3,0.0,,Y
824,IDCJAC0009,70351,2010,4,4,0.6,1.0,Y
825,IDCJAC0009,70351,2010,4,5,0.0,,Y
826,IDCJAC0009,70351,2010,4,6,0.0,,Y
827,IDCJAC0009,70351,2010,4,7,1.4,1.0,Y
828,IDCJAC0009,70351,2010,4,8,1.0,1.0,Y
829,IDCJAC0009,70351,2010,4,9,0.0,,Y
830,IDCJAC0009,70351,2010,4,10,0.0,,Y
831,IDCJAC0009,70351,2010,4,11,2.8,1.0,Y
832,IDCJAC0009,70351,2010,4,12,0.0,,Y
833,IDCJAC0009,70351,2010,4,13,0.0,,Y
834,IDCJAC0009,70351,2010,4,14,0.0,,Y
835,IDCJAC0009,70351,2010,4,15,0.0,,Y
836,IDCJAC0009,70351,2010,4,16,0.0,,Y
837,IDCJAC0009,70351,2010,4,17,0.0,,Y
838,IDCJAC0009,70351,2010,4,18,0.0,,Y
839,IDCJAC0009,70351,2010,4,19,0.0,,Y
840,IDCJAC0009,70351,2010,4,20,0.0,,Y
841,IDCJAC0009,70351,2010,4,21,0.0,,Y
842,IDCJAC0009,70351,2010,4,22,0.0,,Y
843,IDCJAC0009,70351,2010,4,23,0.0,,Y
844,IDCJAC0009,70351,2010,4,24,0.2,1.0,Y
845,IDCJAC0009,70351,2010,4,25,13.2,1.0,Y
846,IDCJAC0009,70351,2010,4,26,0.2,1.0,Y
847,IDCJAC0009,70351,2010,4,27,0.0,,Y
848,IDCJAC0009,70351,2010,4,28,0.0,,Y
849,IDCJAC0009,70351,2010,4,29,0.0,,Y
850,IDCJAC0009,70351,2010,4,30,0.0,,Y
851,IDCJAC0009,70351,2010,5,1,0.0,,Y
852,IDCJAC0009,70351,2010,5,2,0.0,,Y
853,IDCJAC0009,70351,2010,5,3,0.0,,Y
854,IDCJAC0009,70351,2010,5,4,0.8,1.0,Y
855,IDCJAC0009,70351,2010,5,5,19.2,1.0,Y
856,IDCJAC0009,70351,2010,5,6,0.2,1.0,Y
857,IDCJAC0009,70351,2010,5,7,0.0,,Y
858,IDCJAC0009,70351,2010,5,8,0.0,,Y
859,IDCJAC0009,70351,2010,5,9,0.0,,Y
860,IDCJAC0009,70351,2010,5,10,0.0,,Y
861,IDCJAC0009,70351,2010,5,11,0.0,,Y
862,IDCJAC0009,70351,2010,5,12,0.0,,Y
863,IDCJAC0009,70351,2010,5,13,0.0,,Y
864,IDCJAC0009,70351,2010,5,14,0.0,,Y
865,IDCJAC0009,70351,2010,5,15,0.0,,Y
866,IDCJAC0009,70351,2010,5,16,0.0,,Y
867,IDCJAC0009,70351,2010,5,17,0.0,,Y
868,IDCJAC0009,70351,2010,5,18,0.0,,Y
869,IDCJAC0009,70351,2010,5,19,0.0,,Y
870,IDCJAC0009,70351,2010,5,20,0.0,,Y
871,IDCJAC0009,70351,2010,5,21,0.0,,Y
872,IDCJAC0009,70351,2010,5,22,0.0,,Y
873,IDCJAC0009,70351,2010,5,23,0.0,,Y
874,IDCJAC0009,70351,2010,5,24,0.0,,Y
875,IDCJAC0009,70351,2010,5,25,0.4,1.0,Y
876,IDCJAC0009,70351,2010,5,26,10.2,1.0,Y
877,IDCJAC0009,70351,2010,5,27,1.2,1.0,Y
878,IDCJAC0009,70351,2010,5,28,0.0,,Y
879,IDCJAC0009,70351,2010,5,29,8.4,1.0,Y
880,IDCJAC0009,70351,2010,5,30,19.8,1.0,Y
881,IDCJAC0009,70351,2010,5,31,19.0,1.0,Y
882,IDCJAC0009,70351,2010,6,1,0.0,,Y
883,IDCJAC0009,70351,2010,6,2,0.0,,Y
884,IDCJAC0009,70351,2010,6,3,0.0,,Y
885,IDCJAC0009,70351,2010,6,4,0.0,,Y
886,IDCJAC0009,70351,2010,6,5,0.0,,Y
887,IDCJAC0009,70351,2010,6,6,0.0,,Y
888,IDCJAC0009,70351,2010,6,7,0.0,,Y
889,IDCJAC0009,70351,2010,6,8,0.0,,Y
890,IDCJAC0009,70351,2010,6,9,0.0,,Y
891,IDCJAC0009,70351,2010,6,10,0.0,,Y
892,IDCJAC0009,70351,2010,6,11,0.0,,Y
893,IDCJAC0009,70351,2010,6,12,0.0,,Y
894,IDCJAC0009,70351,2010,6,13,0.0,,Y
895,IDCJAC0009,70351,2010,6,14,0.0,,Y
896,IDCJAC0009,70351,2010,6,15,0.0,,Y
897,IDCJAC0009,70351,2010,6,16,0.0,,Y
898,IDCJAC0009,70351,2010,6,17,5.8,1.0,Y
899,IDCJAC0009,70351,2010,6,18,5.6,1.0,Y
900,IDCJAC0009,70351,2010,6,19,0.0,,Y
901,IDCJAC0009,70351,2010,6,20,0.0,,Y
902,IDCJAC0009,70351,2010,6,21,0.0,,Y
903,IDCJAC0009,70351,2010,6,22,0.0,,Y
904,IDCJAC0009,70351,2010,6,23,0.0,,Y
905,IDCJAC0009,70351,2010,6,24,1.2,1.0,Y
906,IDCJAC0009,70351,2010,6,25,0.0,,Y
907,IDCJAC0009,70351,2010,6,26,7.4,1.0,Y
908,IDCJAC0009,70351,2010,6,27,0.0,,Y
909,IDCJAC0009,70351,2010,6,28,0.0,,Y
910,IDCJAC0009,70351,2010,6,29,0.2,1.0,Y
911,IDCJAC0009,70351,2010,6,30,0.0,,Y
912,IDCJAC0009,70351,2010,7,1,0.0,,Y
913,IDCJAC0009,70351,2010,7,2,0.0,,Y
914,IDCJAC0009,70351,2010,7,3,6.2,1.0,Y
915,IDCJAC0009,70351,2010,7,4,0.0,,Y
916,IDCJAC0009,70351,2010,7,5,0.0,,Y
917,IDCJAC0009,70351,2010,7,6,1.2,1.0,Y
918,IDCJAC0009,70351,2010,7,7,1.0,1.0,Y
919,IDCJAC0009,70351,2010,7,8,0.0,,Y
920,IDCJAC0009,70351,2010,7,9,0.0,,Y
921,IDCJAC0009,70351,2010,7,10,0.4,1.0,Y
922,IDCJAC0009,70351,2010,7,11,0.0,,Y
923,IDCJAC0009,70351,2010,7,12,0.0,,Y
924,IDCJAC0009,70351,2010,7,13,0.0,,Y
925,IDCJAC0009,70351,2010,7,14,39.0,1.0,Y
926,IDCJAC0009,70351,2010,7,15,8.2,1.0,Y
927,IDCJAC0009,70351,2010,7,16,0.2,1.0,Y
928,IDCJAC0009,70351,2010,7,17,0.0,,Y
929,IDCJAC0009,70351,2010,7,18,0.0,,Y
930,IDCJAC0009,70351,2010,7,19,0.0,,Y
931,IDCJAC0009,70351,2010,7,20,0.6,1.0,Y
932,IDCJAC0009,70351,2010,7,21,0.0,,Y
933,IDCJAC0009,70351,2010,7,22,0.0,,Y
934,IDCJAC0009,70351,2010,7,23,0.0,,Y
935,IDCJAC0009,70351,2010,7,24,0.0,,Y
936,IDCJAC0009,70351,2010,7,25,0.0,,Y
937,IDCJAC0009,70351,2010,7,26,0.2,1.0,Y
938,IDCJAC0009,70351,2010,7,27,0.0,,Y
939,IDCJAC0009,70351,2010,7,28,0.0,,Y
940,IDCJAC0009,70351,2010,7,29,4.0,1.0,Y
941,IDCJAC0009,70351,2010,7,30,0.4,1.0,Y
942,IDCJAC0009,70351,2010,7,31,0.8,1.0,Y
943,IDCJAC0009,70351,2010,8,1,0.0,,Y
944,IDCJAC0009,70351,2010,8,2,6.6,1.0,Y
945,IDCJAC0009,70351,2010,8,3,0.0,,Y
946,IDCJAC0009,70351,2010,8,4,0.0,,Y
947,IDCJAC0009,70351,2010,8,5,0.0,,Y
948,IDCJAC0009,70351,2010,8,6,0.0,,Y
949,IDCJAC0009,70351,2010,8,7,0.0,,Y
950,IDCJAC0009,70351,2010,8,8,0.0,,Y
951,IDCJAC0009,70351,2010,8,9,0.0,,Y
952,IDCJAC0009,70351,2010,8,10,10.2,1.0,Y
953,IDCJAC0009,70351,2010,8,11,12.0,1.0,Y
954,IDCJAC0009,70351,2010,8,12,13.2,1.0,Y
955,IDCJAC0009,70351,2010,8,13,0.2,1.0,Y
956,IDCJAC0009,70351,2010,8,14,0.0,,Y
957,IDCJAC0009,70351,2010,8,15,1.0,1.0,Y
958,IDCJAC0009,70351,2010,8,16,1.8,1.0,Y
959,IDCJAC0009,70351,2010,8,17,0.4,1.0,Y
960,IDCJAC0009,70351,2010,8,18,0.0,,Y
961,IDCJAC0009,70351,2010,8,19,16.6,1.0,Y
962,IDCJAC0009,70351,2010,8,20,0.2,1.0,Y
963,IDCJAC0009,70351,2010,8,21,0.0,,Y
964,IDCJAC0009,70351,2010,8,22,0.0,,Y
965,IDCJAC0009,70351,2010,8,23,0.0,,Y
966,IDCJAC0009,70351,2010,8,24,0.2,1.0,Y
967,IDCJAC0009,70351,2010,8,25,0.0,,Y
968,IDCJAC0009,70351,2010,8,26,3.8,1.0,Y
969,IDCJAC0009,70351,2010,8,27,0.0,,Y
970,IDCJAC0009,70351,2010,8,28,0.0,,Y
971,IDCJAC0009,70351,2010,8,29,0.0,,Y
972,IDCJAC0009,70351,2010,8,30,0.0,,Y
973,IDCJAC0009,70351,2010,8,31,0.0,,Y
974,IDCJAC0009,70351,2010,9,1,0.0,,Y
975,IDCJAC0009,70351,2010,9,2,0.0,,Y
976,IDCJAC0009,70351,2010,9,3,0.0,,Y
977,IDCJAC0009,70351,2010,9,4,23.0,1.0,Y
978,IDCJAC0009,70351,2010,9,5,24.2,1.0,Y
979,IDCJAC0009,70351,2010,9,6,0.2,1.0,Y
980,IDCJAC0009,70351,2010,9,7,0.0,,Y
981,IDCJAC0009,70351,2010,9,8,0.0,,Y
982,IDCJAC0009,70351,2010,9,9,0.0,,Y
983,IDCJAC0009,70351,2010,9,10,4.8,1.0,Y
984,IDCJAC0009,70351,2010,9,11,1.2,1.0,Y
985,IDCJAC0009,70351,2010,9,12,0.0,,Y
986,IDCJAC0009,70351,2010,9,13,0.4,1.0,Y
987,IDCJAC0009,70351,2010,9,14,0.0,,Y
988,IDCJAC0009,70351,2010,9,15,9.4,1.0,Y
989,IDCJAC0009,70351,2010,9,16,0.0,,Y
990,IDCJAC0009,70351,2010,9,17,0.0,,Y
991,IDCJAC0009,70351,2010,9,18,0.0,,Y
992,IDCJAC0009,70351,2010,9,19,0.0,,Y
993,IDCJAC0009,70351,2010,9,20,0.0,,Y
994,IDCJAC0009,70351,2010,9,21,0.0,,Y
995,IDCJAC0009,70351,2010,9,22,0.0,,Y
996,IDCJAC0009,70351,2010,9,23,0.0,,Y
997,IDCJAC0009,70351,2010,9,24,0.0,,Y
998,IDCJAC0009,70351,2010,9,25,0.0,,Y
999,IDCJAC0009,70351,2010,9,26,0.0,,Y
1000,IDCJAC0009,70351,2010,9,27,0.0,,Y
1001,IDCJAC0009,70351,2010,9,28,0.0,,Y
1002,IDCJAC0009,70351,2010,9,29,0.0,,Y
1003,IDCJAC0009,70351,2010,9,30,0.6,1.0,Y
1004,IDCJAC0009,70351,2010,10,1,0.0,,Y
1005,IDCJAC0009,70351,2010,10,2,0.0,,Y
1006,IDCJAC0009,70351,2010,10,3,3.0,1.0,Y
1007,IDCJAC0009,70351,2010,10,4,0.0,,Y
1008,IDCJAC0009,70351,2010,10,5,0.4,1.0,Y
1009,IDCJAC0009,70351,2010,10,6,0.4,1.0,Y
1010,IDCJAC0009,70351,2010,10,7,3.4,1.0,Y
1011,IDCJAC0009,70351,2010,10,8,0.0,,Y
1012,IDCJAC0009,70351,2010,10,9,0.0,,Y
1013,IDCJAC0009,70351,2010,10,10,0.0,,Y
1014,IDCJAC0009,70351,2010,10,11,0.0,,Y
1015,IDCJAC0009,70351,2010,10,12,0.0,,Y
1016,IDCJAC0009,70351,2010,10,13,13.0,1.0,Y
1017,IDCJAC0009,70351,2010,10,14,38.6,1.0,Y
1018,IDCJAC0009,70351,2010,10,15,14.6,1.0,Y
1019,IDCJAC0009,70351,2010,10,16,18.4,1.0,Y
1020,IDCJAC0009,70351,2010,10,17,0.0,,Y
1021,IDCJAC0009,70351,2010,10,18,0.0,,Y
1022,IDCJAC0009,70351,2010,10,19,0.0,,Y
1023,IDCJAC0009,70351,2010,10,20,0.0,,Y
1024,IDCJAC0009,70351,2010,10,21,0.0,,Y
1025,IDCJAC0009,70351,2010,10,22,0.0,,Y
1026,IDCJAC0009,70351,2010,10,23,0.4,1.0,Y
1027,IDCJAC0009,70351,2010,10,24,3.2,1.0,Y
1028,IDCJAC0009,70351,2010,10,25,0.0,,Y
1029,IDCJAC0009,70351,2010,10,26,0.0,,Y
1030,IDCJAC0009,70351,2010,10,27,0.0,,Y
1031,IDCJAC0009,70351,2010,10,28,0.0,,Y
1032,IDCJAC0009,70351,2010,10,29,0.0,,Y
1033,IDCJAC0009,70351,2010,10,30,0.0,,Y
1034,IDCJAC0009,70351,2010,10,31,7.4,1.0,Y
1035,IDCJAC0009,70351,2010,11,1,0.0,,Y
1036,IDCJAC0009,70351,2010,11,2,15.6,1.0,Y
1037,IDCJAC0009,70351,2010,11,3,2.8,1.0,Y
1038,IDCJAC0009,70351,2010,11,4,0.0,,Y
1039,IDCJAC0009,70351,2010,11,5,0.0,,Y
1040,IDCJAC0009,70351,2010,11,6,0.0,,Y
1041,IDCJAC0009,70351,2010,11,7,0.0,,Y
1042,IDCJAC0009,70351,2010,11,8,4.4,1.0,Y
1043,IDCJAC0009,70351,2010,11,9,8.4,1.0,Y
1044,IDCJAC0009,70351,2010,11,10,0.0,,Y
1045,IDCJAC0009,70351,2010,11,11,6.0,1.0,Y
1046,IDCJAC0009,70351,2010,11,12,0.0,,Y
1047,IDCJAC0009,70351,2010,11,13,0.0,,Y
1048,IDCJAC0009,70351,2010,11,14,2.8,1.0,Y
1049,IDCJAC0009,70351,2010,11,15,21.6,1.0,Y
1050,IDCJAC0009,70351,2010,11,16,0.6,1.0,Y
1051,IDCJAC0009,70351,2010,11,17,0.0,,Y
1052,IDCJAC0009,70351,2010,11,18,0.0,,Y
1053,IDCJAC0009,70351,2010,11,19,0.0,,Y
1054,IDCJAC0009,70351,2010,11,20,0.0,,Y
1055,IDCJAC0009,70351,2010,11,21,0.0,,Y
1056,IDCJAC0009,70351,2010,11,22,0.0,,Y
1057,IDCJAC0009,70351,2010,11,23,0.0,,Y
1058,IDCJAC0009,70351,2010,11,24,0.0,,Y
1059,IDCJAC0009,70351,2010,11,25,0.0,,Y
1060,IDCJAC0009,70351,2010,11,26,0.0,,Y
1061,IDCJAC0009,70351,2010,11,27,0.0,,Y
1062,IDCJAC0009,70351,2010,11,28,6.0,1.0,Y
1063,IDCJAC0009,70351,2010,11,29,36.6,1.0,Y
1064,IDCJAC0009,70351,2010,11,30,14.6,1.0,Y
1065,IDCJAC0009,70351,2010,12,1,10.8,1.0,Y
1066,IDCJAC0009,70351,2010,12,2,9.6,1.0,Y
1067,IDCJAC0009,70351,2010,12,3,87.6,1.0,Y
1068,IDCJAC0009,70351,2010,12,4,2.2,1.0,Y
1069,IDCJAC0009,70351,2010,12,5,29.6,1.0,Y
1070,IDCJAC0009,70351,2010,12,6,0.0,1.0,Y
1071,IDCJAC0009,70351,2010,12,7,0.0,1.0,Y
1072,IDCJAC0009,70351,2010,12,8,0.2,1.0,Y
1073,IDCJAC0009,70351,2010,12,9,29.4,1.0,Y
1074,IDCJAC0009,70351,2010,12,10,7.0,1.0,Y
1075,IDCJAC0009,70351,2010,12,11,0.0,1.0,Y
1076,IDCJAC0009,70351,2010,12,12,0.0,,Y
1077,IDCJAC0009,70351,2010,12,13,0.0,,Y
1078,IDCJAC0009,70351,2010,12,14,0.0,,Y
1079,IDCJAC0009,70351,2010,12,15,0.0,,Y
1080,IDCJAC0009,70351,2010,12,16,7.2,1.0,Y
1081,IDCJAC0009,70351,2010,12,17,1.6,1.0,Y
1082,IDCJAC0009,70351,2010,12,18,0.0,1.0,Y
1083,IDCJAC0009,70351,2010,12,19,5.4,1.0,Y
1084,IDCJAC0009,70351,2010,12,20,7.2,1.0,Y
1085,IDCJAC0009,70351,2010,12,21,0.0,1.0,Y
1086,IDCJAC0009,70351,2010,12,22,0.0,,Y
1087,IDCJAC0009,70351,2010,12,23,0.0,,Y
1088,IDCJAC0009,70351,2010,12,24,0.0,,Y
1089,IDCJAC0009,70351,2010,12,25,0.0,,Y
1090,IDCJAC0009,70351,2010,12,26,0.6,1.0,Y
1091,IDCJAC0009,70351,2010,12,27,0.0,,Y
1092,IDCJAC0009,70351,2010,12,28,0.0,,Y
1093,IDCJAC0009,70351,2010,12,29,0.0,,Y
1094,IDCJAC0009,70351,2010,12,30,0.0,,Y
1095,IDCJAC0009,70351,2010,12,31,0.0,,Y
1096,IDCJAC0009,70351,2011,1,1,0.0,,Y
1097,IDCJAC0009,70351,2011,1,2,5.4,1.0,Y
1098,IDCJAC0009,70351,2011,1,3,0.0,,Y
1099,IDCJAC0009,70351,2011,1,4,0.0,1.0,Y
1100,IDCJAC0009,70351,2011,1,5,0.0,,Y
1101,IDCJAC0009,70351,2011,1,6,11.6,1.0,Y
1102,IDCJAC0009,70351,2011,1,7,0.0,,Y
1103,IDCJAC0009,70351,2011,1,8,0.0,1.0,Y
1104,IDCJAC0009,70351,2011,1,9,0.0,,Y
1105,IDCJAC0009,70351,2011,1,10,14.6,1.0,Y
1106,IDCJAC0009,70351,2011,1,11,0.8,1.0,Y
1107,IDCJAC0009,70351,2011,1,12,2.8,1.0,Y
1108,IDCJAC0009,70351,2011,1,13,10.2,1.0,Y
1109,IDCJAC0009,70351,2011,1,14,4.2,1.0,Y
1110,IDCJAC0009,70351,2011,1,15,0.0,1.0,Y
1111,IDCJAC0009,70351,2011,1,16,0.0,,Y
1112,IDCJAC0009,70351,2011,1,17,0.0,,Y
1113,IDCJAC0009,70351,2011,1,18,0.0,,Y
1114,IDCJAC0009,70351,2011,1,19,0.0,,Y
1115,IDCJAC0009,70351,2011,1,20,0.0,,Y
1116,IDCJAC0009,70351,2011,1,21,0.0,,Y
1117,IDCJAC0009,70351,2011,1,22,0.0,,Y
1118,IDCJAC0009,70351,2011,1,23,5.0,1.0,Y
1119,IDCJAC0009,70351,2011,1,24,0.0,1.0,Y
1120,IDCJAC0009,70351,2011,1,25,0.0,,Y
1121,IDCJAC0009,70351,2011,1,26,0.0,,Y
1122,IDCJAC0009,70351,2011,1,27,0.0,,Y
1123,IDCJAC0009,70351,2011,1,28,0.0,,Y
1124,IDCJAC0009,70351,2011,1,29,0.0,,Y
1125,IDCJAC0009,70351,2011,1,30,0.0,,Y
1126,IDCJAC0009,70351,2011,1,31,0.0,,Y
1127,IDCJAC0009,70351,2011,2,1,0.0,,Y
1128,IDCJAC0009,70351,2011,2,2,0.0,1.0,Y
1129,IDCJAC0009,70351,2011,2,3,50.0,1.0,Y
1130,IDCJAC0009,70351,2011,2,4,3.4,1.0,Y
1131,IDCJAC0009,70351,2011,2,5,42.0,1.0,Y
1132,IDCJAC0009,70351,2011,2,6,4.8,1.0,Y
1133,IDCJAC0009,70351,2011,2,7,0.2,1.0,Y
1134,IDCJAC0009,70351,2011,2,8,0.0,,Y
1135,IDCJAC0009,70351,2011,2,9,0.0,,Y
1136,IDCJAC0009,70351,2011,2,10,0.0,,Y
1137,IDCJAC0009,70351,2011,2,11,0.0,,Y
1138,IDCJAC0009,70351,2011,2,12,9.4,1.0,Y
1139,IDCJAC0009,70351,2011,2,13,0.0,1.0,Y
1140,IDCJAC0009,70351,2011,2,14,0.0,,Y
1141,IDCJAC0009,70351,2011,2,15,0.0,,Y
1142,IDCJAC0009,70351,2011,2,16,0.2,1.0,Y
1143,IDCJAC0009,70351,2011,2,17,14.6,1.0,Y
1144,IDCJAC0009,70351,2011,2,18,0.4,1.0,Y
1145,IDCJAC0009,70351,2011,2,19,0.2,1.0,Y
1146,IDCJAC0009,70351,2011,2,20,3.2,1.0,Y
1147,IDCJAC0009,70351,2011,2,21,0.0,,Y
1148,IDCJAC0009,70351,2011,2,22,0.0,,Y
1149,IDCJAC0009,70351,2011,2,23,0.0,,Y
1150,IDCJAC0009,70351,2011,2,24,0.0,,Y
1151,IDCJAC0009,70351,2011,2,25,0.0,,Y
1152,IDCJAC0009,70351,2011,2,26,0.2,1.0,Y
1153,IDCJAC0009,70351,2011,2,27,0.6,1.0,Y
1154,IDCJAC0009,70351,2011,2,28,0.0,,Y
1155,IDCJAC0009,70351,2011,3,1,2.2,1.0,Y
1156,IDCJAC0009,70351,2011,3,2,0.0,,Y
1157,IDCJAC0009,70351,2011,3,3,0.0,,Y
1158,IDCJAC0009,70351,2011,3,4,0.0,,Y
1159,IDCJAC0009,70351,2011,3,5,0.0,,Y
1160,IDCJAC0009,70351,2011,3,6,0.0,,Y
1161,IDCJAC0009,70351,2011,3,7,0.0,,Y
1162,IDCJAC0009,70351,2011,3,8,0.0,,Y
1163,IDCJAC0009,70351,2011,3,9,0.0,,Y
1164,IDCJAC0009,70351,2011,3,10,5.2,1.0,Y
1165,IDCJAC0009,70351,2011,3,11,12.4,1.0,Y
1166,IDCJAC0009,70351,2011,3,12,0.8,1.0,Y
1167,IDCJAC0009,70351,2011,3,13,0.0,1.0,Y
1168,IDCJAC0009,70351,2011,3,14,6.2,1.0,Y
1169,IDCJAC0009,70351,2011,3,15,0.0,1.0,Y
1170,IDCJAC0009,70351,2011,3,16,0.0,,Y
1171,IDCJAC0009,70351,2011,3,17,0.0,,Y
1172,IDCJAC0009,70351,2011,3,18,0.0,1.0,Y
1173,IDCJAC0009,70351,2011,3,19,0.0,1.0,Y
1174,IDCJAC0009,70351,2011,3,20,1.2,1.0,Y
